1,0.12799739837646484
2,0.519498348236084
3,0.647331714630127
4,0.7057495713233948
5,0.7464001655578614
6,0.7914998928705851
7,0.8242853028433663
8,0.8419410884380341
9,0.8512809011671278
10,0.8592527627944946
11,0.8620480624112216
12,0.8625440001487732
13,0.8621944464170016
14,0.8626804351806641
15,0.8637019157409668
16,0.8635959029197693
17,0.8639135080225328
18,0.8509183857176039
19,0.8385015663347746
20,0.827426552772522
21,0.8173585732777914
22,0.8082058429718018
23,0.7997621971627941
24,0.7922304570674896
25,0.7753412628173828
26,0.7784435015458328
27,0.7722419279593008
28,0.762233316898346
29,0.7659838775108601
30,0.7696511904398601
31,0.7727914856326196
32,0.7756105661392212
33,0.7668647838361335
34,0.7662216635311351
35,0.7691581794193812
36,0.7650427354706658
37,0.7641497109387372
38,0.7570932036951968
39,0.756706280586047
40,0.7563637256622314
41,0.7557938622265328
42,0.7551797401337397
43,0.7547105412150539
44,0.7542398788712241
45,0.7538789961073133
46,0.756164260532545
47,0.7556501855241492
48,0.7552825510501862
49,0.7547665664127895
50,0.7543312883377076
51,0.7540502735212737
52,0.7536646952995887
53,0.7533880629629459
54,0.7529920118826406
55,0.7526466976512562
56,0.7524565373148236
57,0.7520976819490132
58,0.7517684615891556
59,0.7515351125749491
60,0.7511428713798523
61,0.7508290673865646
62,0.7506060215734667
63,0.750390090639629
64,0.7501809224486351
65,0.7499165755051833
66,0.7496906049323805
67,0.7496504036348257
68,0.7511261280845193
69,0.7508924249289692
70,0.7506225109100342
71,0.7504447178101875
72,0.750188559293747
73,0.7483503687871645
74,0.7482645511627197
75,0.7480876795450846
76,0.7479944323238573
77,0.7462932506164948
78,0.7446484871399708
79,0.7446023180514951
80,0.7430197834968567
81,0.7444516464515969
82,0.7443608190955185
83,0.7457781498690685
84,0.7443046115693592
85,0.742830441979801
86,0.7427858973658362
87,0.7428458422079853
88,0.7414044521071694
89,0.7399729610828871
90,0.7399177259869045
91,0.7385889619261354
92,0.737310819003893
93,0.7360171630818356
94,0.7347617022534634
95,0.7335957552257337
96,0.7323499719301859
97,0.7310886333898171
98,0.7310469247856919
99,0.7310262352529199
100,0.7311060070991516
101,0.7311049758797825
102,0.7311235362408208
103,0.7311805799169447
104,0.73126947421294
105,0.7313526153564454
106,0.73148132045314
107,0.7305235885014044
108,0.7305372489823235
109,0.7305965489203777
110,0.7306274977597323
111,0.7307209517504718
112,0.7307591629879815
113,0.7308232446687412
114,0.7308335680710641
115,0.7308350252068561
116,0.7309916163312977
117,0.7351797156863742
118,0.7351697198415207
119,0.7393195548979175
120,0.7383085409800212
121,0.7403225662294498
122,0.7422215704058037
123,0.7440978046355209
124,0.7460002495396522
125,0.7479362602233887
126,0.749817725211855
127,0.7515120956841417
128,0.7533127944916487
129,0.7550235626309417
130,0.7567385673522949
131,0.7584199523197785
132,0.7601137522495154
133,0.7617444776950922
134,0.7633434053677232
135,0.7640223538434064
136,0.7655736558577594
137,0.7671242212727122
138,0.7677175324896107
139,0.7683382789008051
140,0.7689930132457188
141,0.7705108003413423
142,0.7719579196312059
143,0.7734337453241948
144,0.7739793360233307
145,0.7754622623838228
146,0.7768495180835463
147,0.7782587161680468
148,0.7796421067134754
149,0.7801075941764268
150,0.781466900507609
151,0.7827816909512147
152,0.7840462907364494
153,0.7852878445893331
154,0.7865782016283506
155,0.7878067339620283
156,0.789000275807503
157,0.7901786178540272
158,0.7912977466100379
159,0.792465680800144
160,0.7928190246224404
161,0.7931742001764522
162,0.7943274503872718
163,0.7954481525655173
164,0.7966161515654587
165,0.7969881794669411
166,0.7973135580499489
167,0.7984134965314122
168,0.7987443719591413
169,0.799106833497448
170,0.8001826861325432
171,0.8013395217427036
172,0.8023898781732072
173,0.8026477573923982
174,0.802954361356538
175,0.8039260578155517
176,0.8041821677576412
177,0.8044240946150095
178,0.8054433592249838
179,0.806373833278038
180,0.8066106637318929
181,0.8068503898810286
182,0.8077742883137294
183,0.8080104999854917
184,0.8088582676389943
185,0.8097401155007852
186,0.8105963442915229
187,0.8114380759988876
188,0.8123027530122311
189,0.8131530120889977
190,0.8139627469213385
191,0.8147849237731614
192,0.8149266752103964
193,0.815750875621262
194,0.8165666024709485
195,0.8167278033036453
196,0.8175506263363118
197,0.8177204119977612
198,0.8178632271410239
199,0.81864783871713
200,0.8193845880031586
201,0.8201538270978785
202,0.8209104856642166
203,0.8216596965132088
204,0.822582926235947
205,0.8234239915522134
206,0.8235821388300183
207,0.8236807820877591
208,0.8237832864889731
209,0.823860890557321
210,0.8239425125576201
211,0.8240470513348331
212,0.824131726094012
213,0.8242813365560182
214,0.8243548023366483
215,0.8244275625361953
216,0.8245135501579002
217,0.8245941449969595
218,0.8247336335138443
219,0.8248170412838731
220,0.824899685382843
221,0.8250042162329903
222,0.825094291755745
223,0.8251745914664503
224,0.8252943583897182
225,0.8253908305697971
226,0.8254643225036891
227,0.8255459779159613
228,0.8256400834050095
229,0.8257289869816543
230,0.8257910261983457
231,0.8258872888821028
232,0.8259955377414309
233,0.8261028451469323
234,0.8261921670701768
235,0.8262934806499075
236,0.826381219645678
237,0.826468218227982
238,0.8265166623251778
239,0.826577249431211
240,0.8266665051380794
241,0.8267425689459836
242,0.8268056053760623
243,0.8253907696209817
244,0.8234875192407702
245,0.8211304265625623
246,0.8217437228536218
247,0.8218581242117322
248,0.8219554703081807
249,0.8220560550689697
250,0.8226638364791871
251,0.823254820835068
252,0.8238450752364265
253,0.8244188001504529
254,0.8249998308542207
255,0.8255841460882448
256,0.8261443627998233
257,0.8267080069515955
258,0.8272633968397628
259,0.8277874720142615
260,0.8283536800971398
261,0.8289155594690549
262,0.829454044349321
263,0.8300226541526418
264,0.8306061065558231
265,0.8311736376780384
266,0.8316842658179147
267,0.832217288820931
268,0.8327761817334304
269,0.8332974591662893
270,0.83385191405261
271,0.8343949027606922
272,0.8349339041639777
273,0.8354322840442587
274,0.8359818075695177
275,0.8364982388236306
276,0.8370145481565724
277,0.8375560101188908
278,0.8380791943707913
279,0.8385233614179823
280,0.839025069134576
281,0.8395089628009186
282,0.84002138452327
283,0.8405124821005777
284,0.8410142038909483
285,0.8414948555461147
286,0.841972153503578
287,0.8424217302209409
288,0.8428994293014208
289,0.8433703790486478
290,0.8438587591565888
291,0.8443162949224517
292,0.8448186394286482
293,0.8452765974168485
294,0.8457178404542054
295,0.8461764303304381
296,0.8466521888165861
297,0.8470944443134346
298,0.8475135900830263
299,0.8479533482554764
300,0.848406838575999
301,0.8488274127541983
302,0.8492452008834738
303,0.8496734442883985
304,0.8501087325183969
305,0.8505378918569596
306,0.8509675100737927
307,0.8513845636324308
308,0.8517599392246891
309,0.8521490737458263
310,0.852580859584193
311,0.8530034313631211
312,0.8534008608414576
313,0.8538085340310971
314,0.8541913138833016
315,0.8545907081119598
316,0.8549907381021524
317,0.8554134805119752
318,0.8558052568315709
319,0.8562102571923904
320,0.85659084841609
321,0.8569597239806274
322,0.8573573672253153
323,0.8577649357149106
324,0.8581483768828121
325,0.8584986958136925
326,0.8588836719653358
327,0.8592601690088207
328,0.8596191297217113
329,0.8599971942263896
330,0.8603638779033315
331,0.8607132319597319
332,0.861057471798127
333,0.8614026390396439
334,0.8618146066894075
335,0.8621763556750852
336,0.8625180976731437
337,0.8628489129267389
338,0.8631955131271182
339,0.86353712447625
340,0.8638943721266353
341,0.8642172617646606
342,0.8645294911680166
343,0.8648457318631275
344,0.8651543127935987
345,0.8654756069183349
346,0.8657892515204545
347,0.8663085874288158
348,0.866727234988377
349,0.8670260127431001
350,0.8673687839508056
351,0.8676811276677667
352,0.8680058948018334
353,0.8683259973444952
354,0.8686103901620639
355,0.8689128882448438
356,0.8692165084099501
357,0.8695044216989469
358,0.8697851330208379
359,0.8700782123714437
360,0.8703752219676971
361,0.8706678122364583
362,0.8709449768066406
363,0.8712233676069696
364,0.87150022485754
365,0.8717673484593221
366,0.8720439333733314
367,0.8723271906538296
368,0.8726034747517627
369,0.8728809660366235
370,0.8731596688966493
371,0.8734503479980715
372,0.8737206471863613
373,0.873997533609017
374,0.8742649217340398
1,0.7819972038269043
2,0.46250009536743164
3,0.3490002950032552
4,0.2642500400543213
5,0.2483994960784912
6,0.24916601181030273
7,0.24228477478027344
8,0.2281239926815033
9,0.2161099910736084
10,0.20679936408996583
11,0.19909015568819913
12,0.19249937931696573
13,0.18692229344294622
14,0.18257074696677073
15,0.17886595726013182
16,0.1754993349313736
17,0.1725283370298498
18,0.16955443223317465
19,0.16689350730494448
20,0.17159887552261352
21,0.1757134028843471
22,0.17336284030567517
23,0.1770427538001019
24,0.17483256260553995
25,0.1727592658996582
26,0.1707685268842257
27,0.17422150682519982
28,0.17714216879435948
29,0.1752751449058796
30,0.17813266118367513
31,0.1807413101196289
32,0.17884311079978943
33,0.1735750689651027
34,0.17244052185731776
35,0.17497077669416156
36,0.18069380521774292
37,0.18286424714165764
38,0.18123630473488256
39,0.18935841780442458
40,0.1876994252204895
41,0.18324331539433178
42,0.18166605063847133
43,0.18362723394881847
44,0.1854311986403032
45,0.19597714212205675
46,0.20665162542591925
47,0.20512713269984467
48,0.2036245713631312
49,0.20195880714727907
50,0.20051955699920654
51,0.19897987328323663
52,0.20026882795187143
53,0.2013957455473126
54,0.2074069446987576
55,0.20858133055947042
56,0.2070174046925136
57,0.20798202564841822
58,0.20651681669827165
59,0.20737241890470862
60,0.20594952901204427
61,0.20680280591620773
62,0.20551567692910472
